Journal title,Journal URL,URL in DOAJ,When did the journal start to publish all content using an open license?,Alternative title,Journal ISSN (print version),Journal EISSN (online version),Keywords,Languages in which the journal accepts manuscripts,Publisher,Country of publisher,Society or institution,Country of society or institution,Journal license,License attributes,URL for license terms,Machine-readable CC licensing information embedded or displayed in articles,URL to an example page with embedded licensing information,Author holds copyright without restrictions,Copyright information URL,Review process,Review process information URL,Journal plagiarism screening policy,Plagiarism information URL,URL for journal's aims & scope,URL for the Editorial Board page,URL for journal's instructions for authors,Average number of weeks between article submission and publication,APC,APC information URL,APC amount,Journal waiver policy (for developing country authors etc),Waiver policy information URL,Has other fees,Other fees information URL,Preservation Services,Preservation Service: national library,Preservation information URL,Deposit policy directory,URL for deposit policy,Persistent article identifiers,Article metadata includes ORCIDs,Journal complies with I4OC standards for open citations,Does the journal comply to DOAJ's definition of open access?,URL for journal's Open Access statement,Continues,Continued By,LCC Codes,Subjects,DOAJ Seal,Added on Date,Last updated Date,Number of Article Records,Most Recent Article Added
Journal of European Economy,http://jeej.wunu.edu.ua/index.php/enjee/oai?verb=Identify,https://doaj.org/toc/50c74f72284a43a68b03048993cd25be,2519-4070,2519-4089,Ukraine,No,No,,,25194070,25194089,
Cihan University-Erbil Scientific Journal,https://journals.cihanuniversity.edu.iq/index.php/cuesj/oai?verb=Identify,https://doaj.org/toc/b4009cbecc784605840020324784881e,2519-6979,2707-6377,Iraq,No,No,,,25196979,27076377,
COMSATS Journal of Islamic Finance,https://lahore.comsats.edu.pk/CIF/journal/index.aspx/oai?verb=Identify,https://doaj.org/toc/4ff9ee6b9b4d46e995e9e3f3443395eb,2519-707X,,Pakistan,No,No,,,2519707X,,
Regulatory Mechanisms in Biosystems,https://medicine.dp.ua/index.php/med/oai?verb=Identify,https://doaj.org/toc/26aec3127cd340c5bbe74a925334d881,2519-8521,2520-2588,Ukraine,Yes,No,,,25198521,25202588,
European Journal of Management Issues,https://mi-dnu.dp.ua/index.php/MI/oai?verb=Identify,https://doaj.org/toc/03f9769cf7b742e8839ac564163711df,2519-8564,2523-451X,Ukraine,Yes,No,,,25198564,2523451X,
Review of Economics and Development Studies,http://reads.spcrd.org/index.php/reads/oai?verb=Identify,https://doaj.org/toc/8943e267848c4e9589bca729724b0a17,2519-9692,2519-9706,Pakistan,No,No,,,25199692,25199706,
Sukkur IBA Journal of Computing and Mathematical Sciences,http://journal.iba-suk.edu.pk:8089/SIBAJournals/index.php/sjcms/oai?verb=Identify,https://doaj.org/toc/96ba76d0b7894bffac5652f0ef141021,2520-0755,2522-3003,Pakistan,No,No,,,25200755,25223003,
Journal of Engineering and Sustainable Development,https://jeasd.uomustansiriyah.edu.iq/index.php/jeasd/oai?verb=Identify,https://doaj.org/toc/a7cef8fdccbe4cc592943342e855f629,2520-0917,2520-0925,Iraq,Yes,No,,,25200917,25200925,
Журнал Белорусского государственного университета: Химия,https://journals.bsu.by/index.php/chemistry/oai?verb=Identify,https://doaj.org/toc/31ab47e62f7a48a7b996ffce91108eff,2520-257X,2617-3980,Belarus,No,No,,,2520257X,26173980,
Труды БГТУ: Серия 2. Химические технологии биотехнологии геоэкология,https://journals.belstu.by/index.php/first/oai?verb=Identify,https://doaj.org/toc/7cd1ac5cda7d4a93bcf7e6e837d21c83,2520-2669,,Belarus,No,No,,,25202669,,
Здоров’я спорт реабілітація,https://hsr-journal.com/index.php/journal/oai?verb=Identify,https://doaj.org/toc/c1624285eb19418390e7c74a7e4a4978,2520-2677,2520-2685,Ukraine,Yes,No,,,25202677,25202685,
Colloquium - New Philologies,http://colloquium.aau.at/index.php/Colloquium/oai?verb=Identify,https://doaj.org/toc/f7ec37468e974123ae1bfd7bbedcedfa,,2520-3355,Austria,No,No,,,,25203355,
Revista de Investigación en Agroproducción Sustentable,http://revistas.untrm.edu.pe/index.php/INDESDOS/oai?verb=Identify,https://doaj.org/toc/0c63651e5a0f41db953bd8bd2b369507,2520-5145,2520-9760,Peru,No,No,,,25205145,25209760,
IETI Transactions on Ergonomics and Safety,http://www.ieti.net/tes/index.html/oai?verb=Identify,https://doaj.org/toc/bd31f8ad7e9e482b8726966f81bbb1ca,,2520-5439,Hong Kong,No,No,,,,25205439,
Журнал Белорусского государственного университета: История,https://journals.bsu.by/index.php/history/oai?verb=Identify,https://doaj.org/toc/375678312f9445298a74437cb5a8af1a,2520-6338,2617-4006,Belarus,No,No,,,25206338,26174006,
Журнал Белорусского государственного университета: Математика информатика,https://journals.bsu.by/index.php/mathematics/oai?verb=Identify,https://doaj.org/toc/eaa3c014187b4009a5e4719cc3a4ecef,2520-6508,2617-3956,Belarus,No,No,,,25206508,26173956,
Naukovij Vìsnik Nacìonalʹnoï Akademìï Statistiki Oblìku ta Auditu,https://nasoa-journal.com.ua/index.php/journal/oai?verb=Identify,https://doaj.org/toc/09494df7da0441189d25a3a6e39a62eb,2520-6834,2521-1323,Ukraine,Yes,No,,,25206834,25211323,
أنساق,https://journals.qu.edu.qa/index.php/ANSQ/oai?verb=Identify,https://doaj.org/toc/c6576a915dba489994f8ff0564634756,2520-713X,2520-7148,Qatar,No,No,,,2520713X,25207148,
UKH Journal of Science and Engineering,https://journals.ukh.edu.krd/index.php/ukhjse/oai?verb=Identify,https://doaj.org/toc/a2dfe90a30c2465ab87ef829de8df244,,2520-7792,Iraq,No,No,,,,25207792,
UKH Journal of Social Sciences,https://journals.ukh.edu.krd/index.php/ukhjss/oai?verb=Identify,https://doaj.org/toc/f3239dab701f4dd2ac2d842e5eb7e06f,,2520-7806,Iraq,No,No,,,,25207806,
Journal of Construction Business and Management,https://journals.uct.ac.za/index.php/jcbm/oai?verb=Identify,https://doaj.org/toc/3d55fd0f90894e4abdea120447d8da72,,2521-0165,South Africa,No,No,,,,25210165,
Ukrainian Journal of Educational Studies and Information Technology,https://uesit.org.ua/index.php/itse/oai?verb=Identify,https://doaj.org/toc/58fe783d6a784b48bf1108d6e7de3d90,,2521-1234,Ukraine,No,No,,,,25211234,
Medicina Clínica y Social,http://medicinaclinicaysocial.org/index.php/MCS/oai?verb=Identify,https://doaj.org/toc/0c7801d60c3c414a964164c8227cf89d,,2521-2281,Paraguay,No,No,,,,25212281,
University of Vienna Law Review,https://viennalawreview.com/index.php/vlr/oai?verb=Identify,https://doaj.org/toc/210c0732ff41428b85f4faad1ed9dfa4,,2521-3962,Austria,No,No,,,,25213962,
UHD Journal of Science and Technology,http://journals.uhd.edu.iq/index.php/uhdjst/oai?verb=Identify,https://doaj.org/toc/6e629586457642d9b18bf5fb5c82024d,2521-4209,2521-4217,Iraq,Yes,No,,,25214209,25214217,
University of Sindh Journal of Information and Communication Technology,http://sujo.usindh.edu.pk/index.php/USJICT//oai?verb=Identify,https://doaj.org/toc/8939b0b849d145b09684c6617ad232a9,2521-5582,2523-1235,Pakistan,No,No,,,25215582,25231235,
Журнал Белорусского государственного университета: География геология,https://journals.bsu.by/index.php/geography/oai?verb=Identify,https://doaj.org/toc/a69fccbe8d95487c88e7c226175e63ce,2521-6740,2617-3972,Belarus,No,No,,,25216740,26173972,
Iraqi Journal of Public Health,http://www.jocms.org/index.php/ijph/oai?verb=Identify,https://doaj.org/toc/bf9eb9e1cdbd4722a891c1d6214d4b2a,,2521-7267,Iraq,Yes,No,,,,25217267,
Antec,http://revistas.unm.edu.pe/index.php/Antec/issue/archive/oai?verb=Identify,https://doaj.org/toc/6a1f15a16b7f468e93c1b3196e39c2d6,2521-8565,2616-681X,Peru,No,No,,,25218565,2616681X,
Менеджмент та підприємництво: тренди розвитку,https://management-journal.org.ua/index.php/journal/oai?verb=Identify,https://doaj.org/toc/29912628374444729e64112bdd686a38,,2522-1566,Ukraine,Yes,No,,,,25221566,
Komunalʹne Gospodarstvo Mìst,http://khg.kname.edu.ua/index.php/khg/oai?verb=Identify,https://doaj.org/toc/4d7a7fe6fd2944589c51d330888394b0,2522-1809,2522-1817,Ukraine,Yes,No,,,25221809,25221817,
Vìsnik Unìversitetu ìmenì Alʹfreda Nobelâ: Serìâ Pedagogìka ì Psihologiâ,http://pedpsy.duan.edu.ua/index.php/en/oai?verb=Identify,https://doaj.org/toc/b3803904587b4b96850c3a42181350a3,2522-4115,2522-9133,Ukraine,Yes,Yes,,,25224115,25229133,
The Southern African Journal of Entrepreneurship and Small Business Management,https://sajesbm.co.za/index.php/sajesbm/oai?verb=Identify,https://doaj.org/toc/7acc4a97b093462eb80cb69e893d388f,2522-7343,2071-3185,South Africa,Yes,Yes,,,25227343,20713185,
Освітній дискурс,http://ukr.journal-discourse.com/index.php/ed_2017/oai?verb=Identify,https://doaj.org/toc/afd6dcd5a3a549559c86fbe62242beba,2522-9699,2616-5007,Ukraine,Yes,No,,,25229699,26165007,
Iraq Medical Journal,http://www.jocms.org/index.php/imj/oai?verb=Identify,https://doaj.org/toc/03ddbe5bcaf84a9d94541d29279d0326,2523-1634,2521-8492,Iraq,Yes,No,,,25231634,25218492,
Journal of Applied Economics and Business Studies,https://pepri.edu.pk/jaebs/index.php/files/oai?verb=Identify,https://doaj.org/toc/a60946bfee07479b9695be29756674d4,2523-2614,2663-693X,Pakistan,No,No,,,25232614,2663693X,
Revista Cubana de Finanzas y Precios,http://www.mfp.gob.cu/revista/index.php/RCFP/oai?verb=Identify,https://doaj.org/toc/1a10799320564f2ea81d9e69b1439f1c,2523-2975,2523-2967,Cuba,No,No,,,25232975,25232967,
International Journal of Human and Health Sciences,http://ijhhsfimaweb.info/index.php/IJHHS/oai?verb=Identify,https://doaj.org/toc/ca2e09bb78114d1bb34eb411637d2e9b,,2523-692X,Bangladesh,No,No,,,,2523692X,
Економіка та суспільство,https://economyandsociety.in.ua/index.php/journal/oai?verb=Identify,https://doaj.org/toc/8d7774a3dc2940af9e2b98633a23e6d6,,2524-0072,Ukraine,Yes,No,,,,25240072,
Київські історичні студії,http://istorstudio.kubg.edu.ua/index.php/journal/oai?verb=Identify,https://doaj.org/toc/9ee8a71ce1ed48db93cee1b34b971ace,2524-0749,2524-0757,Ukraine,Yes,No,,,25240749,25240757,
Соціальна економіка,https://periodicals.karazin.ua/soceconom/oai?verb=Identify,https://doaj.org/toc/abe96852a76541e7b6a7b5764eb120c5,2524-2547,,Ukraine,No,Yes,,,25242547,,
Revista Elektrón,http://elektron.fi.uba.ar/index.php/elektron/oai?verb=Identify,https://doaj.org/toc/ef2c9933a46a414a886ad7d04a0315f8,,2525-0159,Argentina,No,No,,,,25250159,
Epistemología e Historia de la Ciencia,https://revistas.unc.edu.ar/index.php/afjor/oai?verb=Identify,https://doaj.org/toc/f580bb66079b410aa73211a6ba0b72dd,,2525-1198,Argentina,No,No,,,,25251198,
Saberes y Prácticas: Revista de Filosofía y Educación,https://revistas.uncu.edu.ar/ojs3/index.php/saberesypracticas/about/oai?verb=Identify,https://doaj.org/toc/e402ebc80ffc4fb099c9f69e1bea2651,,2525-2089,Argentina,No,No,,,,25252089,
Vietnam Journal of Science Technology and Engineering,https://vietnamscience.vjst.vn/index.php/vjste/oai?verb=Identify,https://doaj.org/toc/358701545e07496195eb281e05cadd52,2525-2461,2615-9937,Viet Nam,No,No,,,25252461,26159937,
Diálogo com a Economia Criativa,http://dialogo.espm.br/index.php/revistadcec-rj/oai?verb=Identify,https://doaj.org/toc/a3695080316a4cbbb70b9b2c946f62aa,,2525-2828,Brazil,No,No,,,,25252828,
LínguaTec,https://periodicos.ifrs.edu.br/index.php/LinguaTec/oai?verb=Identify,https://doaj.org/toc/1cbe3f10553a4a7c92180adce16ef6dc,,2525-3425,Brazil,No,No,,,,25253425,
Revista Brasileira de Pesquisa (Auto)Biográfica,https://www.revistas.uneb.br/index.php/rbpab/oai?verb=Identify,https://doaj.org/toc/c1d39d6a13614d2b9e2fa1ee9edbf975,,2525-426X,Brazil,No,No,,,,2525426X,
Revista Odeere,http://periodicos2.uesb.br/index.php/odeere/oai?verb=Identify,https://doaj.org/toc/4b2cc59150854e86b430efbdbab163dd,,2525-4715,Brazil,No,No,,,,25254715,
Revista Mundi Sociais e Humanidades,http://periodicos.ifpr.edu.br/index.php?journal=MundiSH&page=oai?verb=Identify,https://doaj.org/toc/7bbe8eb4204b427cacf201f1b8adfa51,,2525-4774,Brazil,No,No,,,,25254774,
Revista Brasileira de Educação do Campo,https://sistemas.uft.edu.br/periodicos/index.php/campo/oai?verb=Identify,https://doaj.org/toc/e20455e6311b4990abf2baecf79175e5,,2525-4863,Brazil,No,No,,,,25254863,
Orfeu,http://www.revistas.udesc.br/index.php/orfeu/oai?verb=Identify,https://doaj.org/toc/17f581b28f554f7cad3664312cff2cf1,,2525-5304,Brazil,No,No,,,,25255304,
Revista Brasileira de Políticas Públicas e Internacionais,http://periodicos.ufpb.br/index.php/rppi/oai?verb=Identify,https://doaj.org/toc/e21f3ac03bde40ee9d80f607dac8d9d9,,2525-5584,Brazil,No,No,,,,25255584,
Cadernos de Gênero e Diversidade,https://portalseer.ufba.br/index.php/cadgendiv/oai?verb=Identify,https://doaj.org/toc/ad5d664be6374cb1894cfbd6a2a78896,,2525-6904,Brazil,No,No,,,,25256904,
Marketing & Tourism Review,http://revistas.face.ufmg.br/index.php/mtr/oai?verb=Identify,https://doaj.org/toc/5d23e4e790f24521aad6a12d2187980f,,2525-8176,Brazil,No,No,,,,25258176,
Teorias do Direito e Realismo Jurídico,http://indexlaw.org/index.php/teoriasdireito/oai?verb=Identify,https://doaj.org/toc/e232ed9824af4162b05274c08f8f1391,,2525-9601,Brazil,No,No,,,,25259601,
Revista de Pesquisa e Educação Jurídica,http://indexlaw.org/index.php/rpej/oai?verb=Identify,https://doaj.org/toc/e9fb8f5770a741bb8c2c144e05e46690,,2525-9636,Brazil,No,No,,,,25259636,
Revista de Teorias e Filosofias do Estado,http://indexlaw.org/index.php/revistateoriasfilosofias/oai?verb=Identify,https://doaj.org/toc/3364a35908d14f819366d9ac57ecf495,,2525-9652,Brazil,No,No,,,,25259652,
Revista de Formas Consensuais de Solução de Conflitos,http://indexlaw.org/index.php/revistasolucoesconflitos/oai?verb=Identify,https://doaj.org/toc/13b1ea231f374a5a96f181a1383cf353,,2525-9679,Brazil,No,No,,,,25259679,
Revista de Biodireito e Direito dos Animais,http://indexlaw.org/index.php/revistarbda/oai?verb=Identify,https://doaj.org/toc/254976574a424e24a37de4b20ca5e64f,,2525-9695,Brazil,No,No,,,,25259695,
Revista de Processo Jurisdição e Efetividade da Justiça,http://indexlaw.org/index.php/revistaprocessojurisdicao/issue/archive/oai?verb=Identify,https://doaj.org/toc/34caefa79c8d49b1b6c8e42fe6bffb68,,2525-9814,Brazil,No,No,,,,25259814,
Revista de Movimentos Sociais e Conflitos,http://www.indexlaw.org/index.php/revistamovimentosociais/oai?verb=Identify,https://doaj.org/toc/34015e72edcc4f9890a07b97d374d6a8,,2525-9830,Brazil,No,No,,,,25259830,
Revista de Direitos Sociais Seguridade e Previdência Social,http://indexlaw.org/index.php/revistadssps/oai?verb=Identify,https://doaj.org/toc/c26d1190a4eb4274a61b18d17e722c14,,2525-9865,Brazil,No,No,,,,25259865,
Revista de Direito Urbanístico Cidade e Alteridade,http://indexlaw.org/index.php/revistaDireitoUrbanistico/oai?verb=Identify,https://doaj.org/toc/3e84d447448a4bbea1198dab6022b97a,,2525-989X,Brazil,No,No,,,,2525989X,
Revista de Direitos Fundamentais nas Relações do Trabalho Sociais e Empresariais,http://indexlaw.org/index.php/revistadireitosfundamentais/oai?verb=Identify,https://doaj.org/toc/81f101fa8a4c41cd9927a9eb35a2bdf4,,2525-9903,Brazil,No,No,,,,25259903,
Revista de Direito Arte e Literatura,http://indexlaw.org/index.php/revistadireitoarteliteratura/oai?verb=Identify,https://doaj.org/toc/c00a660b18b946ffbdbc25939c728076,,2525-9911,Brazil,No,No,,,,25259911,
Revista de Direitos Humanos e Efetividade,http://indexlaw.org/index.php/revistadhe/oai?verb=Identify,https://doaj.org/toc/fe3390a4c8554c03923a8be4d77b38a4,,2526-0022,Brazil,No,No,,,,25260022,
Revista de Direito Governança e Novas Tecnologias,http://indexlaw.org/index.php/revistadgnt/oai?verb=Identify,https://doaj.org/toc/cd93e2ba798346af888dfd2a1ca7b7d4,,2526-0049,Brazil,No,No,,,,25260049,
Revista de Direito Administrativo e Gestão Pública,http://indexlaw.org/index.php/rdagp/oai?verb=Identify,https://doaj.org/toc/f5dcf1b4c0564d0c9f7c12d9a2b923b3,,2526-0073,Brazil,No,No,,,,25260073,
Revista Brasileira de Direitos e Garantias Fundamentais,http://indexlaw.org/index.php/garantiasfundamentais/oai?verb=Identify,https://doaj.org/toc/a0b5adc39858450a8dcd4b250356573b,,2526-0111,Brazil,No,No,,,,25260111,
Revista de Direito Tributário e Financeiro,http://indexlaw.org/index.php/direitotributario/oai?verb=Identify,https://doaj.org/toc/a006795a64de449bbfbc47a43c72c2d9,,2526-0138,Brazil,No,No,,,,25260138,
Revista de Direito de Família e Sucessão,http://indexlaw.org/index.php/direitofamilia/oai?verb=Identify,https://doaj.org/toc/68f393baa7c1408d9f1441df0daa65c2,,2526-0227,Brazil,No,No,,,,25260227,
Revista de Sociologia Antropologia e Cultura Jurídica,http://indexlaw.org/index.php/culturajuridica/oai?verb=Identify,https://doaj.org/toc/35afb42f2b794cf4b089ac57882a646d,,2526-0251,Brazil,No,No,,,,25260251,
Teoria Jurídica Contemporânea,https://revistas.ufrj.br/index.php/rjur/oai?verb=Identify,https://doaj.org/toc/2dc62a5dfcd04352bcf0006618cb72a1,,2526-0464,Brazil,No,No,,,,25260464,
Revista Trabalho EnCena,https://sistemas.uft.edu.br/periodicos/index.php/encena/oai?verb=Identify,https://doaj.org/toc/83033cdc3cc44553892471b47f2fff3b,,2526-1487,Brazil,No,No,,,,25261487,
Transversal: International Journal for the Historiography of Science,https://periodicos.ufmg.br/index.php/transversal/oai?verb=Identify,https://doaj.org/toc/f5f3723a9efb4009a67e6bcb326d1cc4,,2526-2270,Brazil,No,No,,,,25262270,
Revista Trabalho Política e Sociedade,http://costalima.ufrrj.br/index.php/RTPS/oai?verb=Identify,https://doaj.org/toc/3186b660448943bdae93a766a8ad89ec,,2526-2319,Brazil,No,No,,,,25262319,
Kiri-Kerê,https://periodicos.ufes.br/index.php/kirikere/oai?verb=Identify,https://doaj.org/toc/027b8ed8b6b24ed9bf4e05e9183e6a69,,2526-2688,Brazil,No,No,,,,25262688,
Revisbrato,https://revistas.ufrj.br/index.php/ribto/oai?verb=Identify,https://doaj.org/toc/a1c9d5e709ff4156b10c5f9d933f75d7,,2526-3544,Brazil,No,No,,,,25263544,
Calibre: Revista Brasiliense de Engenharia e Física Aplicada,http://revistas.icesp.br/index.php/REBEFA/oai?verb=Identify,https://doaj.org/toc/a1b094438bce410d96450662c1cc0a37,,2526-4192,Brazil,No,No,,,,25264192,
FuLiA / UFMG,http://www.periodicos.letras.ufmg.br/index.php/fulia/oai?verb=Identify,https://doaj.org/toc/9b0dc21f1e334a0c8fd10f0de87b4218,,2526-4494,Brazil,No,No,,,,25264494,
Delictae: Revista de Estudos Interdisciplinares sobre o Delito,http://delictae.com.br/index.php/revista/oai?verb=Identify,https://doaj.org/toc/e68453d3e0494cb987844bfd8b5c4ac4,2526-5644,,Brazil,No,No,,,25265644,,
Em Construção,https://www.e-publicacoes.uerj.br/index.php/emconstrucao/oai?verb=Identify,https://doaj.org/toc/c61aa7c19ffc4ecebf2713c6e74c7a9f,,2526-5792,Brazil,No,No,,,,25265792,
Revista Abya Yala,http://periodicos.unb.br/index.php/abya/oai?verb=Identify,https://doaj.org/toc/ba48249b05c24a4f8020be0ab1e99362,,2526-6675,Brazil,No,No,,,,25266675,
Obutchénie,http://www.seer.ufu.br/index.php/Obutchenie/oai?verb=Identify,https://doaj.org/toc/0e147c62f1e94a3c85e02a7e8f34d80e,,2526-7647,Brazil,No,No,,,,25267647,
Cadernos Brasileiros de Terapia Ocupacional,http://www.cadernosdeterapiaocupacional.ufscar.br/index.php/cadernos/oai?verb=Identify,https://doaj.org/toc/428b416770b54f5f9955f8af61ee2ead,,2526-8910,Brazil,Yes,No,,,,25268910,
Revista Jurídica da Ufersa,https://periodicos.ufersa.edu.br/index.php/rejur/oai?verb=Identify,https://doaj.org/toc/524a04e9f8fc4dcb8ac7b3c9d2d011be,,2526-9488,Brazil,No,No,,,,25269488,
Revista Expressão Católica Saúde,http://publicacoesacademicas.unicatolicaquixada.edu.br/index.php/recsaude/oai?verb=Identify,https://doaj.org/toc/d8ad77e478f543118254f2acbbce7398,,2526-964X,Brazil,No,No,,,,2526964X,
Revista Calundu,https://periodicos.unb.br/index.php/revistacalundu/oai?verb=Identify,https://doaj.org/toc/b02ceb45bbe34345ad246399396b578b,,2526-9704,Brazil,No,No,,,,25269704,
LALCA,http://revista.ibict.br/lalca/oai?verb=Identify,https://doaj.org/toc/35c9311e4f4c4748b92f544d4d921b77,,2527-0184,Brazil,No,No,,,,25270184,
The Journal of Engineering and Exact Sciences,https://periodicos.ufv.br/jcec/oai?verb=Identify,https://doaj.org/toc/5e5857c6c615441c824428ccaa827f96,,2527-1075,Brazil,Yes,No,,,,25271075,
Ensaios Pedagógicos,http://www.ensaiospedagogicos.ufscar.br/index.php/ENP/oai?verb=Identify,https://doaj.org/toc/db8b3e86ce384601b4bbf36a3bfaf4f9,,2527-158X,Brazil,No,No,,,,2527158X,
JIP (Jurnal Ilmiah PGMI),http://jurnal.radenfatah.ac.id/index.php/jip//oai?verb=Identify,https://doaj.org/toc/71bc47a652b84472a44cd6f036a786aa,2527-2764,2527-4589,Indonesia,Yes,No,,,25272764,25274589,
Tadulako Law Review,http://jurnal.untad.ac.id/jurnal/index.php/TLR/oai?verb=Identify,https://doaj.org/toc/03bfc77286a14e9dbd45106b73a0f022,2527-2977,2527-2985,Indonesia,No,No,,,25272977,25272985,
Mantik: Jurnal Matematika,http://jurnalsaintek.uinsby.ac.id/index.php/mantik/oai?verb=Identify,https://doaj.org/toc/d8ebc92974fe4e1ca1cc3002773f2e4b,2527-3159,2527-3167,Indonesia,No,No,,,25273159,25273167,
Wawasan,https://journal.uinsgd.ac.id/index.php/jw//oai?verb=Identify,https://doaj.org/toc/486ec861411a40518b0c84f15a2687bf,2527-3213,2502-3489,Indonesia,No,No,,,25273213,25023489,
AcTion: Aceh Nutrition Journal,http://ejournal.poltekkesaceh.ac.id/index.php/an/oai?verb=Identify,https://doaj.org/toc/6a033779bc3942a3af56c2c9b3372ba5,2527-3310,2548-5741,Indonesia,Yes,No,,,25273310,25485741,
Jurnal Pendidikan Islam Indonesia,http://ojs.pps-ibrahimy.ac.id/index.php/jpii//oai?verb=Identify,https://doaj.org/toc/ba7199025ce1498a9243afed90f0d32d,2527-3566,2528-2964,Indonesia,No,No,,,25273566,25282964,
Sainteknol,http://journal.unnes.ac.id/nju/index.php/sainteknol/oai?verb=Identify,https://doaj.org/toc/3661e2e810fc4e29a241dcab499fcd81,,2527-3604,Indonesia,No,No,,,,25273604,
Jurnal Justicia Sains,http://www.jurnal.saburai.ac.id/index.php/hkm/oai?verb=Identify,https://doaj.org/toc/c878135d9f734519a7d6d347eebecc83,2527-4201,2502-1788,Indonesia,No,No,,,25274201,25021788,
JHE: Journal of Health Education,https://journal.unnes.ac.id/sju/index.php/jhealthedu/oai?verb=Identify,https://doaj.org/toc/ae07584a21884961b623af520e277f62,2527-4252,2528-2905,Indonesia,No,No,,,25274252,25282905,
MCBS (Molecular and Cellular Biomedical Sciences),https://cellbiopharm.com/ojs/index.php/MCBS/oai?verb=Identify,https://doaj.org/toc/91d471718b054681811307a84cecde47,2527-4384,2527-3442,Indonesia,No,No,,,25274384,25273442,
Fikri,https://journal.iaimnumetrolampung.ac.id/index.php/jf/oai?verb=Identify,https://doaj.org/toc/7795eaa9676d425db40f39073d358074,2527-4430,2548-7620,Indonesia,Yes,No,,,25274430,25487620,
Jurnal Iqra': Kajian Ilmu Pendidikan,http://journal.iaimnumetrolampung.ac.id/index.php/ji/oai?verb=Identify,https://doaj.org/toc/4603bf3cca244f699b1a2c15e5d805ad,2527-4449,2548-7892,Indonesia,No,No,,,25274449,25487892,
Jurnal Performa,https://journal.uc.ac.id/index.php/performa/oai?verb=Identify,https://doaj.org/toc/e1cebd20f4134b4fb5c29687a95d02e8,,2527-4635,Indonesia,No,No,,,,25274635,
Business and Finance Journal,https://journal2.unusa.ac.id/index.php/BFJ/oai?verb=Identify,https://doaj.org/toc/57ad8c263fc64c90a2a919955a50d892,2527-4872,2477-393X,Indonesia,No,No,,,25274872,2477393X,
Sriwijaya Journal of Environment,http://ojs.pps.unsri.ac.id/index.php/ppsunsri/oai?verb=Identify,https://doaj.org/toc/0b15f278567c4e84b6801a6399490361,2527-4961,2527-3809,Indonesia,No,No,,,25274961,25273809,
Francisola: Revue Indonésienne de la Langue et la Littérature Françaises,http://ejournal.upi.edu/index.php/FRANCISOLA/oai?verb=Identify,https://doaj.org/toc/ae41a04df233479082a928196a6decd4,2527-5097,2527-5100,Indonesia,No,No,,,25275097,25275100,
Kalamatika,http://kalamatika.matematika-uhamka.com/index.php/kmk//oai?verb=Identify,https://doaj.org/toc/9841e007e40e4eb2a4c24057317fffa2,2527-5615,2527-5607,Indonesia,Yes,No,,,25275615,25275607,
Al-Balagh: Jurnal Dakwah dan Komunikasi,https://ejournal.uinsaid.ac.id/index.php/al-balagh/oai?verb=Identify,https://doaj.org/toc/c847001d38034cba8502d808ef83f260,2527-5704,2527-5682,Indonesia,Yes,No,,,25275704,25275682,
Jurnal Masharif al-Syariah: Jurnal Ekonomi dan Perbankan Syariah,http://journal.um-surabaya.ac.id/index.php/Mas/oai?verb=Identify,https://doaj.org/toc/a0a9b24795cc47b2aa84857fd09340aa,2527-6344,2580-5800,Indonesia,No,No,,,25276344,25805800,
Jurnal MensSana,http://menssana.ppj.unp.ac.id/index.php/jm/oai?verb=Identify,https://doaj.org/toc/6375a4bc74d34915ad8c56bea298c46b,2527-645X,2622-4917,Indonesia,Yes,No,,,2527645X,26224917,
Jurnal Perbenihan Tanaman Hutan,http://ejournal.forda-mof.org/ejournal-litbang/index.php/BPTPTH/oai?verb=Identify,https://doaj.org/toc/6467179d54f34f73bf462c336a3955f8,,2527-6565,Indonesia,No,No,,,,25276565,
Lingual,http://ojs.unud.ac.id/index.php/languange/oai?verb=Identify,https://doaj.org/toc/55f05bf78ded49a3b904cd993fa7fe01,2527-6719,,Indonesia,No,No,,,25276719,,
JTK (Jurnal Tadris Kimiya),http://journal.uinsgd.ac.id/index.php/tadris-kimiya/oai?verb=Identify,https://doaj.org/toc/a77ac3fb1ba74380a9244fc22dbde604,2527-6816,2527-9637,Indonesia,Yes,No,,,25276816,25279637,
JP (Jurnal Pendidikan),https://journal.unesa.ac.id/index.php/jp/oai?verb=Identify,https://doaj.org/toc/78a5de72660842ec84010f3d525b924c,,2527-6891,Indonesia,Yes,No,,,,25276891,
Journal of English Language Studies,https://jurnal.untirta.ac.id/index.php/JELS/oai?verb=Identify,https://doaj.org/toc/c9cffb65904e4358ba872783cefe9571,2527-7022,2541-5131,Indonesia,Yes,No,,,25277022,25415131,
Studia Quranika: Jurnal Studi Quran,https://ejournal.unida.gontor.ac.id/index.php/quranika/oai?verb=Identify,https://doaj.org/toc/a2b85f76b2cc45c8a52bf0fc84da53ba,2527-7251,2549-9262,Indonesia,No,No,,,25277251,25499262,
Pharmacology and Clinical Pharmacy Research,http://jurnal.unpad.ac.id/pcpr/oai?verb=Identify,https://doaj.org/toc/625bd32d2e6c410d8a4488352645bfd3,2527-7332,2614-0020,Indonesia,No,No,,,25277332,26140020,
