Acta Medico-Historica Adriatica,http://www.amha-journal.com/index.php/AMHA/oai?verb=Identify,Found:OK,amha@uniri.hr,Croatia,1334-4366,1334-6253
Zdravniški Vestnik,http://vestnik.szd.si/index.php/ZdravVest/oai?verb=Identify,Found:OK,vestnik@szd.si,Slovenia,1318-0347,1581-0224
Проблеми на постмодерността,https://pmpjournal.org/index.php/pmp/oai?verb=Identify,Found:OK,peichevad@swu.bg,Bulgaria,,1314-3700
Acta Fytotechnica et Zootechnica,http://acta.fapz.uniag.sk/journal/oai?verb=Identify,Found:OK,radovan.kasarda@uniag.sk,Slovakia,1335-258X,1336-9245
Acta Geographica Universitatis Comenianae,http://actageographica.sk/index.php/oai?verb=Identify,Found: NOT!!!,1338-6034,
Contexto,http://erevistas.saber.ula.ve/index.php/contexto/oai?verb=Identify,Found:OK,morern@ula.ve,Venezuela Bolivarian Republic of,1315-9435,2610-7902
Nova Biotechnologica et Chimica,https://journals.scicell.org/index.php/NBC/about/oai?verb=Identify,Found: NOT!!!,Slovakia,1338-6905,1339-004X
Tichodroma,http://www.tichodroma.sk/en/index.html/oai?verb=Identify,Found: NOT!!!,Slovakia,1337-026X,2644-4992
Vojenské Reflexie,http://vr.aos.sk/index.php/en//oai?verb=Identify,Found: NOT!!!,Slovakia,,1336-9202
Revista Visión Gerencial,http://erevistas.saber.ula.ve/index.php/visiongerencial/oai?verb=Identify,Found:OK,revistavisiongerencial@gmail.com,Venezuela Bolivarian Republic of,1317-8822,2477-9547
Magnetic Resonance in Medical Sciences,https://www.jsmrm.jp/modules/mrms/index.php?content_id=1/oai?verb=Identify,Found: NOT!!!,Japan,1347-3182,1880-2206
Genes & Genetic Systems,https://gsj3.org/ggs/index.html/oai?verb=Identify,Found: NOT!!!,1341-7568,1880-5779
Hozen seitaigaku kenkyu,https://www.esj.ne.jp/esj/JJCE/index.html/oai?verb=Identify,Found: NOT!!!,Japan,1342-4327,2424-1431
Annals of Business Administrative Science,http://www.gbrc.jp/journal/abas/index.html/oai?verb=Identify,Found: NOT!!!,Japan,1347-4464,1347-4456
Revista Ecuatoriana de Pediatría,http://rev-sep.ec/index.php/johs/oai?verb=Identify,Found:OK,pediatriapichincha@yahoo.com,Ecuador,1390-3497,2737-6494
Sophía: Colección de Filosofía de la Educación,https://sophia.ups.edu.ec/index.php/sophia//oai?verb=Identify,Found:OK,revista-sophia@ups.edu.ec,Ecuador,1390-3861,1390-8626
ACI Avances en Ciencias e Ingenierías,https://revistas.usfq.edu.ec/index.php/avances/oai?verb=Identify,Found:OK,avances@usfq.edu.ec,Ecuador,1390-5384,
Iuris Dictio,http://revistas.usfq.edu.ec/index.php/iurisdictio/oai?verb=Identify,Found:OK,revistaiurisdictio@usfq.edu.ec,Ecuador,1390-6402,2528-7834
Cedamaz,https://revistas.unl.edu.ec/index.php/cedamaz/oai?verb=Identify,Found:OK,paul.eguiguren@unl.edu.ec,Ecuador,,1390-5902
ECA Sinergia,https://revistas.utm.edu.ec/index.php/ECASinergia/oai?verb=Identify,Found:OK,nancy.rosillo@utm.edu.ec,Ecuador,1390-6623,2528-7869
Maskay,https://journal.espe.edu.ec/ojs/index.php/maskay/oai?verb=Identify,Found:OK,dgarcos@espe.edu.ec,Ecuador,,1390-6712
Revista Científica UISRAEL,https://revista.uisrael.edu.ec/index.php?journal=rcui/oai?verb=Identify,Found: NOT!!!,1390-8545,2631-2786
Compendium,http://www.revistas.espol.edu.ec/index.php/compendium/oai?verb=Identify,Found:OK,recampov@espol.edu.ec,Ecuador,1390-8391,1390-9894
Revista Científica y Tecnológica UPSE,https://incyt.upse.edu.ec/ciencia/revistas/index.php/rctu/oai?verb=Identify,Found:OK,icamacho@upse.edu.ec,Ecuador,1390-7638,1390-7697
Revista Textos y Contextos,https://revistadigital.uce.edu.ec/index.php/CONTEXTOS/oai?verb=Identify,Found:OK,textosycontextos@uce.edu.ec,Ecuador,1390-695X,2600-5735
Ecuador es Calidad,https://revistaecuadorescalidad.agrocalidad.gob.ec/revistaecuadorescalidad/index.php/revista/about/oai?verb=Identify,Found: NOT!!!,Ecuador,1390-9223,2528-7850
Pedagogika,https://ejournals.vdu.lt/index.php/Pedagogika/oai?verb=Identify,Found:OK,pedagogika@vdu.lt,Lithuania,1392-0340,2029-0551
Outlines,https://tidsskrift.dk/outlines/oai?verb=Identify,Found:OK,evianna@lagcc.cuny.edu,Denmark,1399-5510,1904-0210
Soter: Religijos Mokslo Žurnalas,https://ejournals.vdu.lt/index.php/SJRS/issue/archive/oai?verb=Identify,Found: NOT!!!,1392-7450,2335-8785
The Copenhagen Journal of Asian Studies,https://rauli.cbs.dk/index.php/cjas/oai?verb=Identify,Found:OK,cjas@hum.ku.dk,Denmark,1395-4199,2246-2163
Interlitteraria,http://ojs.utlib.ee/index.php/IL//oai?verb=Identify,Found:OK,katiliina.gielen@ut.ee,Estonia,1406-0701,2228-4729
Studia Mythologica Slavica,https://ojs.zrc-sazu.si/sms/oai?verb=Identify,Found:OK,sasa.babic@zrc-sazu.si,Slovenia,1408-6271,1581-128X
Revista Espiga,https://revistas.uned.ac.cr/index.php/espiga/oai?verb=Identify,Found:OK,revistaespiga@uned.ac.cr,Costa Rica,1409-4002,2215-454X
Sign Systems Studies,https://ojs.utlib.ee/index.php/sss//oai?verb=Identify,Found:OK,sss@ut.ee,Estonia,1406-4243,1736-7409
ESTOA: Revista de la Facultad de Arquitectura y Urbanismo de la Universidad de Cuenca,https://publicaciones.ucuenca.edu.ec/ojs/index.php/estoa/oai?verb=Identify,Found:OK,pedro.jimenezp@ucuenca.edu.ec,Ecuador,1390-7263,1390-9274
Jurnal Teknologi Pertanian Andalas,http://tpa.fateta.unand.ac.id/index.php/JTPA/oai?verb=Identify,Found:OK,jurnaltpa@ae.unand.ac.id,Indonesia,1410-1920,2579-4019
Jurnal Perlindungan Tanaman Indonesia,https://jurnal.ugm.ac.id/jpti/oai?verb=Identify,Found:OK,anditrisyono@ugm.ac.id,Indonesia,1410-1637,2548-4788
Enfermería Actual de Costa Rica,https://www.revistas.ucr.ac.cr/index.php/enfermeria/oai?verb=Identify,Found:OK,REVISTA.ENFERMERIA@ucr.ac.cr,Costa Rica,,1409-4568
Jurnal Akuntansi,http://www.ecojoin.org/index.php/EJA/oai?verb=Identify,Found:OK,submisipaper@fe.untar.ac.id,Indonesia,1410-3591,2549-8800
Jurnal Manajemen,http://www.ecojoin.org/index.php/EJM/oai?verb=Identify,Found:OK,submisipaper@fe.untar.ac.id,Indonesia,1410-3583,
Teknika,http://journals.usm.ac.id/index.php/teknika/oai?verb=Identify,Found:OK,_SERVER["SERVER_ADMIN"]webmaster@localhost,Indonesia,1410-4202,
PODIUM,http://revistas.uees.edu.ec/index.php/Podium/oai?verb=Identify,Found: NOT!!!,Ecuador,1390-5473,2588-0969
Revista de Estudios de Género: La Ventana,http://revistalaventana.cucsh.udg.mx/index.php/LV/oai?verb=Identify,Found:OK,revista_laventana.cucsh@administrativos.udg.mx,Mexico,1405-9436,2448-7724
Analisa: Jurnal Pengkajian Masalah Sosial Keagamaan,https://journal.blasemarang.id/index.php/analisa/oai?verb=Identify,Found:OK,yulinaraini@gmail.com,Indonesia,1410-4350,2443-3853
Journal of Language and Literature,https://e-journal.usd.ac.id/index.php/JOLL/oai?verb=Identify,Found:OK,arina@usd.ac.id,Indonesia,1410-5691,2580-5878
Ta'dib,http://jurnal.radenfatah.ac.id/index.php/tadib/oai?verb=Identify,Found:OK,fitrialyaoktasukma@gmail.com,Indonesia,1410-6973,2443-2512
Al ' Adalah,http://aladalah.uinkhas.ac.id/index.php/aladalah/about/oai?verb=Identify,Found: NOT!!!,Indonesia,1410-7406,2684-8368
Al-Ta'lim,http://journal.tarbiyahiainib.ac.id/index.php/attalim/oai?verb=Identify,Found:OK,jurnal@tarbiyahiainib.ac.id,Indonesia,1410-7546,2355-7893
Jurnal Ilmiah Ilmu-Ilmu Peternakan,https://online-journal.unja.ac.id/index.php/jiip/oai?verb=Identify,Found:OK,m.afdal@unja.ac.id,Indonesia,1410-7791,2528-0805
Jurnal Antropologi: Isu-Isu Sosial Budaya,http://jurnalantropologi.fisip.unand.ac.id/index.php/jantro/oai?verb=Identify,Found:OK,editorjantro@gmail.com,Indonesia,1410-8356,2355-5963
Jurnal Akuntansi Manajemen dan Ekonomi,http://jos.unsoed.ac.id/index.php/jame//oai?verb=Identify,Found:OK,jame.feb.unsoed@gmail.com,Indonesia,1410-9336,2620-8482
Techno,http://jurnalnasional.ump.ac.id/index.php/Techno/oai?verb=Identify,Found: NOT!!!,Indonesia,1410-8607,2579-9096
Bulletin Ekonomi Moneter dan Perbankan,https://www.bmeb-bi.org/index.php/BEMP/oai?verb=Identify,Found:OK,bmeb@bmeb-bi.org,Indonesia,1410-8046,2460-9196
Tsaqafah,http://ejournal.unida.gontor.ac.id/index.php/tsaqafah/oai?verb=Identify,Found:OK,tsaqafah@unida.gontor.ac.id,Indonesia,1411-0334,2460-0008
Agritech,http://jurnalnasional.ump.ac.id/index.php/AGRITECH/oai?verb=Identify,Found: NOT!!!,Indonesia,1411-1063,2580-5002
Gelar: Jurnal Seni Budaya,https://jurnal.isi-ska.ac.id/index.php/gelar/oai?verb=Identify,Found:OK,gelar@isi.ska.ac.id,Indonesia,1410-9700,2655-9153
Religia,http://e-journal.iainpekalongan.ac.id/index.php/Religia/oai?verb=Identify,Found: NOT!!!,Indonesia,1411-1632,2527-5992
Gadjah Mada International Journal of Business,https://jurnal.ugm.ac.id/gamaijb/oai?verb=Identify,Found:OK,gamaijb@ugm.ac.id,Indonesia,1411-1128,2338-7238
Infomatek: Jurnal Informatika Manajemen dan Teknologi,https://journal.unpas.ac.id/index.php/infomatek/oai?verb=Identify,Found:OK,infomatek@unpas.ac.id,Indonesia,1411-0865,
Warta LPM,https://journals.ums.ac.id/index.php/warta//oai?verb=Identify,Found:OK,agus.triyono@ums.ac.id,Indonesia,1410-9344,2549-5631
Profetika,https://journals.ums.ac.id/index.php/profetika/oai?verb=Identify,Found:OK,profetika@ums.ac.id,Indonesia,1411-0881,2541-4534
Diakronika,http://diakronika.ppj.unp.ac.id/index.php/diakronika/oai?verb=Identify,Found:OK,diakronika@ppj.unp.ac.id,Indonesia,1411-1764,2620-9446
Jurnal Kelautan Tropis,https://ejournal2.undip.ac.id/index.php/jkt/oai?verb=Identify,Found:OK,j.kelautantropis@gmail.com,Indonesia,1410-8852,2528-3111
Jurnal PIKOM (Penelitian Komunikasi dan Pembangunan),https://jurnal.kominfo.go.id/index.php/jpkp/oai?verb=Identify,Found:OK,tris014@kominfo.go.id,Indonesia,1411-139X,2549-0176
Jurnal Ekonomi dan Bisnis,http://jurnal.unissula.ac.id/index.php/ekobis/oai?verb=Identify,Found:OK,ekobis.fe@unissula.ac.id,Indonesia,1411-2280,
Dinamika Ilmu,https://journal.uinsi.ac.id/index.php/dinamika_ilmu/oai?verb=Identify,Found:OK,journal.dinamika@gmail.com,Indonesia,1411-3031,2442-9651
Animal Production,http://animalproduction.id/index.php/JAP/oai?verb=Identify,Found:OK,animalproduction@unsoed.ac.id,Indonesia,1411-2027,2541-5875
Jurnal Wacana Kinerja,http://jwk.bandung.lan.go.id/ojs/index.php/jwk/oai?verb=Identify,Found:OK,wacanakinerja@gmail.com,Indonesia,1411-4917,2620-9063
International Journal Ihya' 'Ulum al-Din,https://journal.walisongo.ac.id/index.php/ihya/oai?verb=Identify,Found:OK,elnur.hamid@walisongo.ac.id,Indonesia,1411-3708,2580-5983
Jurnal Teknik Elektro,https://journal.unnes.ac.id/nju/index.php/jte/oai?verb=Identify,Found:OK,jte@mail.unnes.ac.id,Indonesia,1411-0059,2549-1571
Media Mesin,https://journals.ums.ac.id/index.php/mesin//oai?verb=Identify,Found:OK,pramukoip@ymail.com,Indonesia,1411-4348,2541-4577
Psikodimensia: Kajian Ilmiah Psikologi,http://journal.unika.ac.id/index.php/psi/oai?verb=Identify,Found:OK,monika@unika.ac.id,Indonesia,1411-6073,2579-6321
Media Riset Akuntansi Auditing & Informasi,http://www.trijurnal.lemlit.trisakti.ac.id/index.php/mraai/oai?verb=Identify,Found: NOT!!!,Indonesia,1411-8831,2442-9708
Jurnal Hama dan Penyakit Tumbuhan Tropika,http://jhpttropika.fp.unila.ac.id/index.php/jhpttropika/oai?verb=Identify,Found:OK,jhpt.tropika@fp.unila.ac.id,Indonesia,1411-7525,2461-0399
Jurnal Ilmu Dasar,https://jurnal.unej.ac.id/index.php/JID//oai?verb=Identify,Found:OK,jid@unej.ac.id,Indonesia,1411-5735,2442-5613
Telaah Bisnis,http://journal.stimykpn.ac.id/index.php/tb/oai?verb=Identify,Found:OK,jurnal.telaah.bisnis@gmail.com,Indonesia,1411-6375,2541-6790
Veritas: Jurnal Teologi dan Pelayanan,https://ojs.seabs.ac.id/index.php/Veritas//oai?verb=Identify,Found:OK,veritas@seabs.ac.id,Indonesia,1411-7649,2684-9194
Jurnal Kimia Sains dan Aplikasi,https://ejournal.undip.ac.id/index.php/ksa//oai?verb=Identify,Found:OK,adidarmawan@live.undip.ac.id,Indonesia,1410-8917,2597-9914
Aplikasia,https://ejournal.uin-suka.ac.id/pusat/aplikasia/oai?verb=Identify,Found:OK,astri.hanjarwati@uin-suka.ac.id,Indonesia,1411-8777,2598-2176
Tribakti: Jurnal Pemikiran Keislaman,https://ejournal.iai-tribakti.ac.id/index.php/tribakti/oai?verb=Identify,Found:OK,zae.may13@gmail.com,Indonesia,1411-9919,2502-3047
Harmonia: Jurnal Pengetahuan dan Pemikiran Seni,https://journal.unnes.ac.id/nju/index.php/harmonia/oai?verb=Identify,Found:OK,harmonia@mail.unnes.ac.id,Indonesia,1411-5115,
Emitor: Jurnal Teknik Elektro,https://journals.ums.ac.id/index.php/emitor/oai?verb=Identify,Found:OK,emitor@ums.ac.id,Indonesia,1411-8890,2541-4518
Jurnal Akuntansi dan Bisnis,http://jab.fe.uns.ac.id/index.php/jab/oai?verb=Identify,Found:OK,bandissm@gmail.com,Indonesia,1412-0852,2580-5444
Conciencia,http://jurnal.radenfatah.ac.id/index.php/conciencia/oai?verb=Identify,Found:OK,abdurrahmansyah73@radenfatah.ac.id,Indonesia,1412-2545,2622-7304
Mutiara Medika,https://journal.umy.ac.id/index.php/mm/oai?verb=Identify,Found:OK,mmjkk@umy.university,Indonesia,1411-8033,2614-0101
Jurnal Ilmiah SINERGI,http://publikasi.mercubuana.ac.id/index.php/sinergi/oai?verb=Identify,Found: NOT!!!,Indonesia,1410-2331,2460-1217
Bulletin of the Marine Geology,http://ejournal.mgi.esdm.go.id/index.php/bomg/oai?verb=Identify,Found: NOT!!!,Indonesia,1410-6175,2527-8843
Jurnal Ekonomi & Studi Pembangunan,https://journal.umy.ac.id/index.php/esp/oai?verb=Identify,Found:OK,jesp@umy.ac.id,Indonesia,1411-9900,2541-5506
Jurnal Ilmiah Agribisnis,https://ejurnal.unilak.ac.id/index.php/agr/oai?verb=Identify,Found: NOT!!!,Indonesia,1412-4807,2503-4375
Wardah,http://jurnal.radenfatah.ac.id/index.php/warda/oai?verb=Identify,Found:OK,sitianisyah_uin@radenfatah.ac.id,Indonesia,1412-3711,2503-3050
Manajemen dan Bisnis,https://www.journalmabis.org/mabis/oai?verb=Identify,Found:OK,ernajani@staff.ubaya.ac.id,Indonesia,1412-3789,2477-1783
Celt: A Journal of Culture English Language Teaching & Literature,http://journal.unika.ac.id/index.php/celt/oai?verb=Identify,Found:OK,celtjournal@gmail.com,Indonesia,1412-3320,2502-4914
Jurnal Akuakultur Indonesia,http://journal.ipb.ac.id/index.php/jai/oai?verb=Identify,Found:OK,sri_nuryati@apps.ipb.ac.id,Indonesia,1412-5269,2354-6700
Jurnal Ilmiah Ilmu Ushuluddin,http://jurnal.uin-antasari.ac.id/index.php/ushuluddin/oai?verb=Identify,Found:OK,husnulkhatimah@uin-antasari.ac.id,Indonesia,1412-5188,2549-3752
Journal the Winners,https://journal.binus.ac.id/index.php/winners/oai?verb=Identify,Found:OK,asundjaja@binus.edu,Indonesia,1412-1212,2541-2388
Berkala Kedokteran,https://ppjp.ulm.ac.id/journal/index.php/jbk/oai?verb=Identify,Found:OK,ekoantioxidant@gmail.com,Indonesia,1412-0550,2548-5660
Dewa Ruci: Jurnal Pengkajian dan Penciptaan Seni,https://jurnal.isi-ska.ac.id/index.php/dewaruci/oai?verb=Identify,Found:OK,zoelmis@gmail.com,Indonesia,1412-4181,2685-287X
Syariah: Jurnal Hukum dan Pemikiran,https://jurnal.uin-antasari.ac.id/index.php/syariah//oai?verb=Identify,Found:OK,anwar.hafidzi@uin-antasari.ac.id,Indonesia,1412-6303,2549-001X
Nalars,https://jurnal.umj.ac.id/index.php/nalars/oai?verb=Identify,Found:OK,anisa@ftumj.ac.id,Indonesia,1412-3266,2549-6832
Jurnal Ekonomi Akuntansi dan Manajemen,https://jurnal.unej.ac.id/index.php/JEAM/oai?verb=Identify,Found:OK,wahyuaw@unej.ac.id,Indonesia,1412-5366,2459-9816
Akuntansi dan Teknologi Informasi,https://journal.ubaya.ac.id/index.php/jati/oai?verb=Identify,Found:OK,rizky.eriandani@staff.ubaya.ac.id,Indonesia,1412-5994,2614-8749
Al-Banjari: Jurnal Ilmiah Ilmu-Ilmu Keislaman,http://jurnal.uin-antasari.ac.id/index.php/al-banjari/oai?verb=Identify,Found:OK,Anwar.hafidzi@uin-antasari.ac.id,Indonesia,1412-9507,2527-6778
Jurnal Pendidikan Ilmu Sosial,https://journals.ums.ac.id/index.php/jpis/oai?verb=Identify,Found:OK,joko.suwandi@ums.ac.id,Indonesia,1412-3835,2541-4569
Humanika: Kajian Ilmiah Mata Kuliah Umum,https://journal.uny.ac.id/index.php/humanika/oai?verb=Identify,Found:OK,syukri@uny.ac.id,Indonesia,1412-1271,2579-4248
Efisiensi,https://journal.uny.ac.id/index.php/efisiensi/oai?verb=Identify,Found:OK,efisiensi@uny.ac.id,Indonesia,1412-1131,2528-5750
Multilateral: Jurnal Pendidikan Jasmani dan Olahraga,https://ppjp.ulm.ac.id/journal/index.php/multilateralpjkr/oai?verb=Identify,Found:OK,multilateral.journal@ulm.ac.id,Indonesia,1412-3428,2549-1415
Boletim de Ciências Geodésicas,http://ojs.c3sl.ufpr.br/ojs2/index.php/bcg/oai?verb=Identify,Found: NOT!!!,Brazil,1413-4853,1982-2170
Kalimah,http://ejournal.unida.gontor.ac.id/index.php/kalimah/oai?verb=Identify,Found:OK,muslih@unida.gontor.ac.id,Indonesia,1412-9590,
Jurnal Hukum Novelty,http://journal.uad.ac.id/index.php/Novelty/oai?verb=Identify,Found:OK,muhammad.nur@law.uad.ac.id,Indonesia,1412-6834,2550-0090
Teknosastik: Jurnal Bahasa dan Sastra,https://ejurnal.teknokrat.ac.id/index.php/teknosastik/oai?verb=Identify,Found:OK,atan@teknokrat.ac.id,Indonesia,1412-9655,2656-6842
Jurnal Tekno Kompak,https://ejurnal.teknokrat.ac.id/index.php/teknokompak/oai?verb=Identify,Found:OK,zabin@teknokrat.ac.id,Indonesia,1412-9663,2656-3525
Locus,https://periodicos.ufjf.br/index.php/locus//oai?verb=Identify,Found:OK,revista.locus@ufjf.br,Brazil,1413-3024,2594-8296
Temáticas,https://econtents.bc.unicamp.br/inpec/index.php/tematicas/oai?verb=Identify,Found:OK,tmaticas@unicamp.br,Brazil,1413-2486,2595-315X
Cadernos do CEOM,http://bell.unochapeco.edu.br/revistas/index.php/rcc/oai?verb=Identify,Found:OK,mirianc@unochapeco.edu.br,Brazil,1413-8409,2175-0173
Metropolitan Universities,https://journals.iupui.edu/index.php/muj/oai?verb=Identify,Found:OK,vholton@cumuonline.org,United States,1047-8485,2472-3541
Ágora,https://online.unisc.br/seer/index.php/agora/oai?verb=Identify,Found:OK,evertonsimon@unisc.br,Brazil,1414-0454,1982-6737
História da Educação,https://seer.ufrgs.br/asphe/oai?verb=Identify,Found:OK,rhe.asphe@gmail.com,Brazil,1414-3518,2236-3459
Saúde Ética & Justiça,https://www.revistas.usp.br/sej/oai?verb=Identify,Found:OK,revistasej@fm.usp.br,Brazil,1414-218X,2317-2770
Dissertatio,https://periodicos.ufpel.edu.br/ojs2/index.php/dissertatio/oai?verb=Identify,Found:OK,revista.dissertatio@ufpel.edu.br,Brazil,1413-9448,1983-8891
Principia: An International Journal of Epistemology,https://periodicos.ufsc.br/index.php/principia/oai?verb=Identify,Found:OK,principia@contato.ufsc.br,Brazil,1414-4247,1808-1711
Revista Brasileira Multidisciplinar - ReBraM /Brazilian Multidisciplinay Journal,http://www.revistarebram.com/index.php/revistauniara/oai?verb=Identify,Found:OK,revistauniara@uniara.com.br,Brazil,1415-3580,2764-6122
Cadernos do IME. Série Matemática,https://www.e-publicacoes.uerj.br/index.php/cadmat/oai?verb=Identify,Found:OK,cadernos_mat@ime.uerj.br,Brazil,1413-9030,2236-2797
Working Papers em Linguística,https://periodicos.ufsc.br/index.php/workingpapers/oai?verb=Identify,Found:OK,revista.wpl@contato.ufsc.br,Brazil,1415-1464,1984-8420
Cadernos de Tradução,https://periodicos.ufsc.br/index.php/traducao/oai?verb=Identify,Found:OK,editorcadernostraducao@contato.ufsc.br,Brazil,1414-526X,2175-7968
Juris (Jurnal Ilmiah Syariah),https://ojs.iainbatusangkar.ac.id/ojs/index.php/Juris/oai?verb=Identify,Found:OK,zainuddin@iainbatusangkar.ac.id,Indonesia,1412-6109,2580-2763
A Cor das Letras,http://periodicos.uefs.br/index.php/acordasletras/oai?verb=Identify,Found:OK,revistacordasletras@uefs.br,Brazil,1415-8973,
Educação & Linguagem,https://www.metodista.br/revistas/revistas-ims/index.php/EL/oai?verb=Identify,Found:OK,marcelo.furlin@metodista.br,Brazil,1415-9902,2176-1043
Studies in Communication Sciences,https://www.hope.uzh.ch/scoms/oai?verb=Identify,Found:OK,scoms@usi.ch,Switzerland,1424-4896,2296-4150
Redes,https://online.unisc.br/seer/index.php/redes/oai?verb=Identify,Found:OK,silvio@unisc.br,Brazil,1414-7106,1982-6745
Fórum Linguístico,https://periodicos.ufsc.br/index.php/forum/oai?verb=Identify,Found:OK,atilio.butturi@ufsc.br,Brazil,1415-8698,1984-8412
Neofilolog,https://pressto.amu.edu.pl/index.php/n/oai?verb=Identify,Found:OK,mariola.jaworska@uwm.edu.pl,Poland,1429-2173,2545-3971
TASK Quarterly,https://journal.mostwiedzy.pl/TASKQuarterly/oai?verb=Identify,Found:OK,kamil.rybacki@pg.edu.pl,Poland,1428-6394,
REME: Revista Mineira de Enfermagem,https://periodicos.ufmg.br/index.php/reme/oai?verb=Identify,Found:OK,reme@enf.ufmg.br,Brazil,1415-2762,2316-9389
Acta Universitatis Lodziensis: Folia Litteraria Rossica,https://czasopisma.uni.lodz.pl/litrossica/oai?verb=Identify,Found:OK,ewa.sadzinska@uni.lodz.pl,Poland,1427-9681,2353-4834
Journal of Theoretical and Applied Mechanics,http://www.ptmts.org.pl/jtam/index.php/jtam/oai?verb=Identify,Found:OK,biuro@ptmts.org.pl,Poland,1429-2955,2543-6309
Australasian Journal of Information Systems,http://journal.acs.org.au/index.php/ajis/oai?verb=Identify,Found:OK,AJIS.EiC@gmail.com,Australia,1449-8618,1326-2238
Transnational Curriculum Inquiry,http://ojs.library.ubc.ca/index.php/tci/oai?verb=Identify,Found:OK,transnationalcurriculuminquiry@gmail.com,Canada,,1449-8855
PORTAL: Journal of Multidisciplinary International Studies,https://epress.lib.uts.edu.au/journals/index.php/portal/oai?verb=Identify,Found:OK,portal.scholarly.journal@gmail.com,Australia,,1449-2490
Australasian Journal of Educational Technology,https://ajet.org.au/index.php/AJET/oai?verb=Identify,Found:OK,editors@ajet.org.au,Australia,,1449-5554
Jurnal Visi Komunikasi,http://publikasi.mercubuana.ac.id/index.php/viskom/oai?verb=Identify,Found: NOT!!!,Indonesia,1412-3037,2581-2335
Kragujevac Journal of Mathematics,https://imi.pmf.kg.ac.rs/kjm/en/index.php?page=home/oai?verb=Identify,Found: NOT!!!,1450-9628,2406-3045
Genero,https://generojournal.org/index.html/oai?verb=Identify,Found: NOT!!!,Serbia,1451-2203,2620-181X
Jurnal Ilmu Ekonomi dan Pembangunan,https://jurnal.uns.ac.id/jiep/oai?verb=Identify,Found:OK,bhimosamudro@yahoo.com,Indonesia,1412-2200,2548-1851
Revista de Geomorfologie,https://revistadegeomorfologie.ro/geo/index.php/revista/oai?verb=Identify,Found:OK,radoane@usm.ro,Romania,1453-5068,2285-6773
Equilibrium,https://jurnal.uns.ac.id/equilibrium/oai?verb=Identify,Found:OK,equilibrium@ft.uns.ac.id,Indonesia,1412-9124,2622-3430
Jurnal Ilmiah Teknik Sipil,https://ojs.unud.ac.id/index.php/jits/oai?verb=Identify,Found:OK,jurnaltekniksipil@unud.ac.id,Indonesia,1411-1292,2541-5484
Surveillance & Society,https://ojs.library.queensu.ca/index.php/surveillance-and-society/oai?verb=Identify,Found:OK,torin.monahan@unc.edu,Canada,,1477-7487
Nordic Journal of Commercial Law,https://journals.aau.dk/index.php/NJCL/oai?verb=Identify,Found:OK,thn@law.aau.dk,Denmark,,1459-9686
Canadian Journal of Applied Linguistics,https://journals.lib.unb.ca/index.php/CJAL/oai?verb=Identify,Found:OK,cjal-rcla@carleton.ca,Canada,1481-868X,1920-1818
Apples: Journal of Applied Language Studies,https://apples.journal.fi/oai?verb=Identify,Found:OK,apples@jyu.fi,Finland,,1457-9863
DIN,http://ojs.novus.no/index.php/DIN/oai?verb=Identify,Found:OK,marianne.boe@uis.no,Norway,1501-9934,2387-6735
Language and Literacy: A Canadian Educational e-journal,https://journals.library.ualberta.ca/langandlit/index.php/langandlit/oai?verb=Identify,Found:OK,mlovell@lakeheadu.ca,Canada,,1496-0974
Encounters on Education,https://ojs.library.queensu.ca/index.php/encounters/oai?verb=Identify,Found:OK,brunojor@queensu.ca,Canada,1494-4936,1925-8992
Tidsskrift for Kulturforskning,http://ojs.novus.no/index.php/TFK/oai?verb=Identify,Found:OK,line.esborg@ikos.uio.no,Norway,1502-7473,2387-6727
ACME,https://acme-journal.org/index.php/acme/oai?verb=Identify,Found:OK,acmegeography@gmail.com,Canada,,1492-9732
Primitive Tider,https://journals.uio.no/PT/oai?verb=Identify,Found:OK,kontakt@primitive-tider.com,Norway,1501-0430,2535-6194
Cadernos de Campo,https://periodicos.fclar.unesp.br/cadernos/oai?verb=Identify,Found:OK,cadernosdecampo.fclar@unesp.br,Brazil,1415-0689,2359-2419
Museum & Society,https://journals.le.ac.uk/ojs1/index.php/mas//oai?verb=Identify,Found:OK,alevin2@niu.edu,United Kingdom,,1479-8360
Buletin Fisika,https://ojs.unud.ac.id/index.php/buletinfisika/oai?verb=Identify,Found:OK,rupiasih@unud.ac.id,Indonesia,1411-4690,2580-9733
Poljarnyj Vestnik: Norwegian Journal of Slavic Studies,https://septentrio.uit.no/index.php/vestnik/oai?verb=Identify,Found:OK,tore.nesset@uit.no,Norway,1500-7502,1890-9671
Målbryting,https://septentrio.uit.no/index.php/malbryting/oai?verb=Identify,Found:OK,ase.mette.johansen@uit.no,Norway,1500-8576,2535-8308
Babylon,https://journals.uio.no/index.php/babylon/oai?verb=Identify,Found:OK,redaksjonen@tidsskriftetbabylon.no,Norway,1503-5727,2535-3098
Nordisk Tidsskrift for Helseforskning,https://septentrio.uit.no/index.php/helseforsk/oai?verb=Identify,Found:OK,jorunn.bjerkan@nord.no,Norway,1504-3614,1891-2982
Biblioteka,http://pressto.amu.edu.pl/index.php/b/oai?verb=Identify,Found:OK,justynal@amu.edu.pl,Poland,1506-3615,2391-5838
Seminar.net,https://journals.oslomet.no/index.php/seminar/oai?verb=Identify,Found:OK,geir.haugsbakk@inn.no,Norway,,1504-4831
